REGION_ADM_QC_TXT,ANNEE_MOIS,SECTEUR,Total (kWh)
Laval,2016-02-01,AGRICOLE,897359.0
Laval,2016-03-01,AGRICOLE,941575.0
Laval,2016-04-01,AGRICOLE,822381.0
Laval,2016-04-01,INDUSTRIEL,31707533.9
Laval,2016-05-01,AGRICOLE,704869.0
Laval,2016-05-01,INSTITUTIONNEL,19806356.0
Laval,2016-06-01,COMMERCIAL,103381993.8
Laval,2016-07-01,AGRICOLE,854193.0
Laval,2016-07-01,COMMERCIAL,108559610.3
Laval,2016-07-01,INDUSTRIEL,30708370.503225803
Laval,2016-07-01,RÉSIDENTIEL,179861650.0
Laval,2016-08-01,INSTITUTIONNEL,19167284.8
Laval,2016-10-01,INSTITUTIONNEL,20012257.4
Laval,2016-11-01,COMMERCIAL,110598800.4
Laval,2016-11-01,INDUSTRIEL,33206522.274193548
Laval,2016-11-01,INSTITUTIONNEL,21375895.6
Laval,2016-12-01,COMMERCIAL,129409385.0
Laval,2016-12-01,RÉSIDENTIEL,427989088.0
Laval,2017-01-01,INSTITUTIONNEL,25506313.8
Laval,2017-01-01,RÉSIDENTIEL,441250995.0
Laval,2017-03-01,INSTITUTIONNEL,25771857.0
Laval,2017-04-01,INDUSTRIEL,33128005.35
Laval,2017-04-01,RÉSIDENTIEL,243916039.0
Laval,2017-05-01,AGRICOLE,689030.0
Laval,2017-05-01,INDUSTRIEL,36015153.04677419
Laval,2017-05-01,INSTITUTIONNEL,21045364.6
Laval,2017-06-01,AGRICOLE,630403.0
Laval,2017-06-01,COMMERCIAL,100613093.5
Laval,2017-06-01,INSTITUTIONNEL,18904755.2
Laval,2017-06-01,RÉSIDENTIEL,168011644.0
Laval,2017-07-01,COMMERCIAL,104868151.9
Laval,2017-09-01,AGRICOLE,844268.0
Laval,2017-11-01,COMMERCIAL,114781225.9
Laval,2017-11-01,RÉSIDENTIEL,312561809.0
Laval,2018-01-01,COMMERCIAL,146210886.5
Laval,2018-02-01,RÉSIDENTIEL,397232635.0
Laval,2018-03-01,INSTITUTIONNEL,24381283.6
Laval,2018-03-01,RÉSIDENTIEL,363412000.0
Laval,2018-04-01,AGRICOLE,915810.0
Laval,2018-04-01,COMMERCIAL,110400875.8
Laval,2018-04-01,INDUSTRIEL,35600200.2
Laval,2018-05-01,COMMERCIAL,103640155.0
Laval,2018-06-01,INDUSTRIEL,34768492.15483871
Laval,2018-07-01,AGRICOLE,968893.0
Laval,2018-07-01,COMMERCIAL,115667908.0
Laval,2018-07-01,INDUSTRIEL,35632689.687096775
Laval,2018-07-01,INSTITUTIONNEL,19239999.4
Laval,2018-07-01,RÉSIDENTIEL,193985814.0
Laval,2018-08-01,AGRICOLE,941484.0
Laval,2018-09-01,INDUSTRIEL,32896849.12580645
Laval,2018-09-01,INSTITUTIONNEL,19037361.8
Laval,2018-10-01,AGRICOLE,837839.0
Laval,2018-10-01,INSTITUTIONNEL,21523911.4
Laval,2018-10-01,RÉSIDENTIEL,233880526.0
Laval,2018-11-01,COMMERCIAL,122054098.9
Laval,2018-11-01,INDUSTRIEL,37163212.66774194
Laval,2018-11-01,INSTITUTIONNEL,23845861.2
Laval,2019-01-01,INDUSTRIEL,37667701.23225807
Laval,2019-02-01,AGRICOLE,1042223.0
Laval,2019-02-01,COMMERCIAL,129822255.0
Laval,2019-03-01,COMMERCIAL,127312145.9
Laval,2019-04-01,COMMERCIAL,106669266.5
Laval,2019-04-01,INDUSTRIEL,33608790.85
Laval,2019-05-01,AGRICOLE,746511.0
Laval,2019-05-01,INDUSTRIEL,34448274.66612903
Laval,2019-05-01,INSTITUTIONNEL,21081554.6
Laval,2019-05-01,RÉSIDENTIEL,192018313.0
Laval,2019-06-01,INDUSTRIEL,32154571.333870966
Laval,2019-07-01,INDUSTRIEL,34326410.45967742
Laval,2019-08-01,INSTITUTIONNEL,19361793.1
Laval,2019-09-01,AGRICOLE,834365.0
Laval,2019-09-01,COMMERCIAL,97999466.9
Laval,2019-09-01,INDUSTRIEL,32293146.008064516
Laval,2019-09-01,INSTITUTIONNEL,18724864.7
Laval,2019-10-01,AGRICOLE,938461.0
Laval,2019-10-01,INSTITUTIONNEL,21153051.8
Laval,2019-11-01,AGRICOLE,981742.0
Laval,2019-11-01,INDUSTRIEL,34966678.17741936
Laval,2020-01-01,AGRICOLE,1072285.0
Laval,2020-02-01,COMMERCIAL,127783245.0
Laval,2020-02-01,INDUSTRIEL,33881248.78476085
Laval,2020-02-01,INSTITUTIONNEL,24692980.3
Laval,2020-03-01,AGRICOLE,1010699.0
Laval,2020-03-01,INSTITUTIONNEL,24432174.1
Laval,2020-04-01,COMMERCIAL,90677248.8
Laval,2020-04-01,INDUSTRIEL,27452948.160108376
Laval,2020-04-01,RÉSIDENTIEL,282068873.0
Laval,2020-05-01,COMMERCIAL,89536659.2
Laval,2020-05-01,INDUSTRIEL,29967906.449569043
Laval,2020-05-01,INSTITUTIONNEL,18576155.6
Laval,2020-06-01,INSTITUTIONNEL,17837244.8
Laval,2020-07-01,INDUSTRIEL,33470554.99032258
Laval,2020-07-01,INSTITUTIONNEL,19143473.9
Laval,2020-07-01,RÉSIDENTIEL,207736074.0
Laval,2020-08-01,AGRICOLE,907959.0
Laval,2020-08-01,COMMERCIAL,103358651.2
Laval,2020-08-01,INSTITUTIONNEL,19530737.3
Laval,2020-08-01,RÉSIDENTIEL,191450513.0
Laval,2020-09-01,COMMERCIAL,93320153.5
Laval,2020-09-01,INDUSTRIEL,32528533.3516129
Laval,2020-10-01,AGRICOLE,850343.0
Laval,2020-10-01,COMMERCIAL,97453779.4
Laval,2020-10-01,INDUSTRIEL,33994929.867741935
Laval,2020-10-01,RÉSIDENTIEL,215574893.0
Laval,2020-11-01,INSTITUTIONNEL,21621359.2
Laval,2020-11-01,RÉSIDENTIEL,288017117.0
Laval,2020-12-01,AGRICOLE,921710.0
Laval,2020-12-01,COMMERCIAL,123585038.7
Laval,2020-12-01,RÉSIDENTIEL,418972746.0
Laval,2021-02-01,INSTITUTIONNEL,23397204.6
Laval,2021-04-01,COMMERCIAL,96048003.3
Laval,2021-04-01,INDUSTRIEL,32080486.2
Laval,2021-04-01,INSTITUTIONNEL,20001098.6
Laval,2021-05-01,RÉSIDENTIEL,193634746.0
Laval,2021-07-01,INSTITUTIONNEL,18269476.4
Laval,2021-08-01,INSTITUTIONNEL,19505327.4
Laval,2021-09-01,AGRICOLE,857873.0
Laval,2021-09-01,INDUSTRIEL,31756766.374193545
Laval,2021-11-01,COMMERCIAL,111187010.6
Laval,2021-11-01,INDUSTRIEL,33449680.400000002
Laval,2021-12-01,AGRICOLE,922164.0
Laval,2021-12-01,COMMERCIAL,130246139.9
Laval,2021-12-01,INSTITUTIONNEL,25745814.6
Laval,2021-12-01,RÉSIDENTIEL,437488433.0
Laval,2022-02-01,INDUSTRIEL,32197384.044585254
Laval,2022-03-01,INSTITUTIONNEL,25662223.8
Laval,2022-04-01,AGRICOLE,842526.0
Laval,2022-04-01,COMMERCIAL,103778021.0
Laval,2022-05-01,COMMERCIAL,100165776.0
Laval,2022-06-01,AGRICOLE,592142.0
Laval,2022-06-01,COMMERCIAL,98155955.0
Laval,2022-06-01,INDUSTRIEL,30972854.25483871
Laval,2022-07-01,COMMERCIAL,106138951.3
Laval,2022-08-01,AGRICOLE,920068.0
Laval,2022-08-01,COMMERCIAL,106605758.6
Laval,2022-08-01,INDUSTRIEL,31510611.851612903
Laval,2022-08-01,INSTITUTIONNEL,19133760.0
Laval,2022-09-01,AGRICOLE,754988.0
Laval,2022-09-01,COMMERCIAL,95418328.9
Laval,2022-09-01,INDUSTRIEL,29850676.858064517
Laval,2022-09-01,INSTITUTIONNEL,18447534.5
Laval,2022-10-01,INDUSTRIEL,30213028.03548387
Laval,2022-10-01,RÉSIDENTIEL,189899369.0
Laval,2022-11-01,AGRICOLE,762853.0
Laval,2022-12-01,RÉSIDENTIEL,406332682.0
Laval,2023-01-01,COMMERCIAL,134003601.7
Laval,2023-02-01,INSTITUTIONNEL,24728347.5
Laval,2023-03-01,AGRICOLE,993078.0
Laval,2023-03-01,INDUSTRIEL,32194406.82142857
Laval,2023-03-01,INSTITUTIONNEL,24930061.7
Laval,2023-04-01,COMMERCIAL,100781031.4
Laval,2023-04-01,RÉSIDENTIEL,246695606.0
Laval,2023-06-01,AGRICOLE,671379.0
Laval,2023-06-01,INSTITUTIONNEL,18094042.8
Laval,2023-07-01,INDUSTRIEL,29570260.727419354
Laval,2023-07-01,INSTITUTIONNEL,18461754.8
Laval,2023-08-01,INDUSTRIEL,30680613.71612903
Laval,2023-08-01,RÉSIDENTIEL,182534477.0
Laval,2023-09-01,INSTITUTIONNEL,18574374.2
Laval,2023-09-01,RÉSIDENTIEL,168996399.0
Laval,2023-10-01,AGRICOLE,938203.0
Laval,2023-10-01,COMMERCIAL,99118550.8
Laval,2023-10-01,INSTITUTIONNEL,19966507.1
Laval,2023-11-01,INDUSTRIEL,30749303.880645163
Laval,2023-11-01,INSTITUTIONNEL,22066918.9
Laval,2024-03-01,INSTITUTIONNEL,23671688.9
Laval,2024-03-01,RÉSIDENTIEL,342660733.0
Laval,2024-04-01,AGRICOLE,846953.0
Laval,2024-04-01,COMMERCIAL,102178075.4
Laval,2024-04-01,INDUSTRIEL,29930529.9
Laval,2024-04-01,INSTITUTIONNEL,20486072.0
Laval,2024-05-01,COMMERCIAL,100096883.2
Laval,2024-06-01,RÉSIDENTIEL,188811088.0
Laval,2024-07-01,INSTITUTIONNEL,18929018.3
Laval,2024-09-01,INDUSTRIEL,29517990.170967743
Laval,2024-09-01,RÉSIDENTIEL,171170760.0
Laval,2024-10-01,COMMERCIAL,100097532.4
Laval,2024-10-01,INSTITUTIONNEL,19607899.9
Laval,2024-11-01,AGRICOLE,818703.0
Laval,2024-12-01,INDUSTRIEL,29344082.4
Mauricie,2016-01-01,COMMERCIAL,86636306.4
Mauricie,2016-02-01,AGRICOLE,7842829.0
Mauricie,2016-03-01,INSTITUTIONNEL,24067977.0
Mauricie,2016-04-01,AGRICOLE,6012683.0
Mauricie,2016-05-01,INDUSTRIEL,191067113.15824404
Mauricie,2016-06-01,AGRICOLE,4887155.0
Mauricie,2016-06-01,INSTITUTIONNEL,17225757.0
Mauricie,2016-07-01,AGRICOLE,5129960.0
Mauricie,2016-07-01,RÉSIDENTIEL,115194099.0
Mauricie,2016-08-01,INDUSTRIEL,197765022.44133118
Mauricie,2016-08-01,RÉSIDENTIEL,119531394.0
Mauricie,2016-09-01,INSTITUTIONNEL,18571284.0
Mauricie,2016-10-01,RÉSIDENTIEL,151891660.0
Mauricie,2016-11-01,INSTITUTIONNEL,21418330.0
Mauricie,2016-12-01,COMMERCIAL,83106477.2
Mauricie,2017-01-01,AGRICOLE,8672286.0
Mauricie,2017-01-01,INDUSTRIEL,210167408.33617422
Mauricie,2017-01-01,INSTITUTIONNEL,25372227.0
Mauricie,2017-02-01,COMMERCIAL,77106311.8
Mauricie,2017-03-01,INDUSTRIEL,165462438.659074
Mauricie,2017-03-01,INSTITUTIONNEL,25036837.0
Mauricie,2017-04-01,INSTITUTIONNEL,21116701.0
Mauricie,2017-04-01,RÉSIDENTIEL,186599522.0
Mauricie,2017-05-01,AGRICOLE,5680447.0
Mauricie,2017-05-01,INDUSTRIEL,155072959.93371746
Mauricie,2017-05-01,INSTITUTIONNEL,19217535.0
Mauricie,2017-06-01,AGRICOLE,5046774.0
Mauricie,2017-06-01,INSTITUTIONNEL,17540672.0
Mauricie,2017-07-01,INDUSTRIEL,166129896.98691726
Mauricie,2017-07-01,RÉSIDENTIEL,114731335.0
Mauricie,2017-08-01,RÉSIDENTIEL,115662341.0
Mauricie,2017-09-01,AGRICOLE,5734691.0
Mauricie,2017-10-01,AGRICOLE,6520631.0
Mauricie,2017-11-01,AGRICOLE,8797945.0
Mauricie,2017-11-01,COMMERCIAL,73981456.4
Mauricie,2017-12-01,AGRICOLE,9661654.0
Mauricie,2017-12-01,INDUSTRIEL,175870340.1246711
Mauricie,2017-12-01,INSTITUTIONNEL,26343250.0
Mauricie,2018-01-01,INSTITUTIONNEL,27599216.0
Mauricie,2018-02-01,AGRICOLE,8151832.0
Mauricie,2018-03-01,AGRICOLE,7413804.0
Mauricie,2018-03-01,INDUSTRIEL,178163317.06529954
Mauricie,2018-03-01,INSTITUTIONNEL,23844073.0
Mauricie,2018-04-01,AGRICOLE,5908323.0
Mauricie,2018-04-01,INSTITUTIONNEL,21584872.0
Mauricie,2018-05-01,AGRICOLE,5099539.0
Mauricie,2018-05-01,COMMERCIAL,63230399.8
Mauricie,2018-06-01,INDUSTRIEL,158765117.45445913
Mauricie,2018-07-01,INDUSTRIEL,165909269.4546947
Mauricie,2018-07-01,RÉSIDENTIEL,123651376.0
Mauricie,2018-08-01,COMMERCIAL,68576029.4
Mauricie,2018-09-01,AGRICOLE,4983626.0
Mauricie,2018-09-01,COMMERCIAL,61575513.4
Mauricie,2018-10-01,INDUSTRIEL,171995041.51160172
Mauricie,2018-11-01,COMMERCIAL,78654950.8
Mauricie,2018-11-01,INSTITUTIONNEL,23341583.0
Mauricie,2018-12-01,COMMERCIAL,87848730.4
Mauricie,2018-12-01,INDUSTRIEL,179066676.77850527
Mauricie,2018-12-01,INSTITUTIONNEL,25382285.0
Mauricie,2019-02-01,AGRICOLE,8790305.0
Mauricie,2019-02-01,COMMERCIAL,84382863.6
Mauricie,2019-02-01,INSTITUTIONNEL,24337800.0
Mauricie,2019-02-01,RÉSIDENTIEL,309488561.0
Mauricie,2019-03-01,INDUSTRIEL,183867838.07136166
Mauricie,2019-03-01,INSTITUTIONNEL,24627625.0
Mauricie,2019-03-01,RÉSIDENTIEL,280442194.0
Mauricie,2019-04-01,INSTITUTIONNEL,21723923.0
Mauricie,2019-05-01,COMMERCIAL,63570075.0
Mauricie,2019-05-01,INDUSTRIEL,173416506.4877688
Mauricie,2019-05-01,RÉSIDENTIEL,146341397.0
Mauricie,2019-07-01,AGRICOLE,5538979.0
Mauricie,2019-07-01,RÉSIDENTIEL,125450125.0
Mauricie,2019-08-01,COMMERCIAL,66113856.4
Mauricie,2019-08-01,INSTITUTIONNEL,18832174.0
Mauricie,2019-08-01,RÉSIDENTIEL,118254933.0
Mauricie,2019-09-01,AGRICOLE,4833798.0
Mauricie,2019-09-01,INDUSTRIEL,180493163.25464478
Mauricie,2019-10-01,INDUSTRIEL,185507608.1649011
Mauricie,2019-11-01,INSTITUTIONNEL,23507347.0
Mauricie,2019-12-01,AGRICOLE,9939161.0
Mauricie,2019-12-01,COMMERCIAL,86605050.8
Mauricie,2019-12-01,INDUSTRIEL,171365730.5064516
Mauricie,2019-12-01,INSTITUTIONNEL,25541149.0
Mauricie,2020-01-01,INSTITUTIONNEL,26121292.0
Mauricie,2020-02-01,COMMERCIAL,84620552.2
Mauricie,2020-02-01,INSTITUTIONNEL,24637345.0
Mauricie,2020-04-01,AGRICOLE,6654118.0
Mauricie,2020-06-01,AGRICOLE,5150788.0
Mauricie,2020-06-01,COMMERCIAL,58993883.2
Mauricie,2020-07-01,AGRICOLE,5740202.0
Mauricie,2020-07-01,INDUSTRIEL,172609271.25835735
Mauricie,2020-07-01,INSTITUTIONNEL,17734329.0
Mauricie,2020-08-01,AGRICOLE,5575754.0
Mauricie,2020-08-01,INDUSTRIEL,177618045.50253555
Mauricie,2020-08-01,INSTITUTIONNEL,17632571.0
Mauricie,2020-08-01,RÉSIDENTIEL,125702264.0
Mauricie,2020-09-01,COMMERCIAL,59511124.6
Mauricie,2020-10-01,AGRICOLE,7645019.0
Mauricie,2020-10-01,COMMERCIAL,64234086.0
Mauricie,2020-10-01,RÉSIDENTIEL,169672975.0
Mauricie,2020-11-01,RÉSIDENTIEL,220150725.0
Mauricie,2020-12-01,AGRICOLE,9737416.0
Mauricie,2020-12-01,COMMERCIAL,82122107.0
Mauricie,2020-12-01,INSTITUTIONNEL,24439994.0
Mauricie,2020-12-01,RÉSIDENTIEL,299681639.0
Mauricie,2021-01-01,AGRICOLE,9958800.0
Mauricie,2021-01-01,COMMERCIAL,84614369.6
Mauricie,2021-01-01,INSTITUTIONNEL,24885790.0
Mauricie,2021-02-01,AGRICOLE,9066778.0
Mauricie,2021-03-01,AGRICOLE,8313146.0
Mauricie,2021-03-01,RÉSIDENTIEL,264498766.0
Mauricie,2021-04-01,INDUSTRIEL,169647289.20193067
Mauricie,2021-05-01,COMMERCIAL,61803544.0
Mauricie,2021-05-01,INDUSTRIEL,162872502.77726397
Mauricie,2021-06-01,RÉSIDENTIEL,124755058.0
Mauricie,2021-07-01,COMMERCIAL,65538074.8
Mauricie,2021-07-01,RÉSIDENTIEL,128064795.0
Mauricie,2021-08-01,INDUSTRIEL,174872633.20361367
Mauricie,2021-08-01,INSTITUTIONNEL,19093716.0
Mauricie,2021-08-01,RÉSIDENTIEL,136019737.0
Mauricie,2021-09-01,COMMERCIAL,62215102.0
Mauricie,2021-09-01,INDUSTRIEL,173258705.75687695
Mauricie,2021-09-01,RÉSIDENTIEL,112905835.0
Mauricie,2021-10-01,AGRICOLE,7688086.0
Mauricie,2021-10-01,INDUSTRIEL,177427505.02258736
Mauricie,2021-11-01,AGRICOLE,8707422.0
Mauricie,2021-11-01,COMMERCIAL,73727358.6
Mauricie,2021-12-01,RÉSIDENTIEL,322184730.0
Mauricie,2022-02-01,INSTITUTIONNEL,25118540.0
Mauricie,2022-03-01,AGRICOLE,8683190.0
Mauricie,2022-03-01,COMMERCIAL,84521512.2
Mauricie,2022-04-01,AGRICOLE,6805462.0
Mauricie,2022-04-01,INDUSTRIEL,180400975.6150202
Mauricie,2022-04-01,INSTITUTIONNEL,22201840.0
Mauricie,2022-06-01,AGRICOLE,5264431.0
Mauricie,2022-07-01,INSTITUTIONNEL,17611364.0
Mauricie,2022-08-01,AGRICOLE,5849437.0
Mauricie,2022-08-01,INDUSTRIEL,169934802.6575883
Mauricie,2022-08-01,INSTITUTIONNEL,18745049.0
Mauricie,2022-09-01,AGRICOLE,6392548.0
Mauricie,2022-10-01,AGRICOLE,7686481.0
Mauricie,2022-10-01,COMMERCIAL,63927794.0
Mauricie,2022-10-01,INDUSTRIEL,179447322.4955876
Mauricie,2022-10-01,RÉSIDENTIEL,147062994.0
Mauricie,2022-11-01,INDUSTRIEL,182812959.978821
Mauricie,2022-12-01,INSTITUTIONNEL,25433701.0
Mauricie,2023-01-01,AGRICOLE,10031262.0
Mauricie,2023-01-01,INSTITUTIONNEL,26194420.0
Mauricie,2023-01-01,RÉSIDENTIEL,323231249.0
Mauricie,2023-02-01,AGRICOLE,9221398.0
Mauricie,2023-02-01,COMMERCIAL,86695896.6
Mauricie,2023-02-01,RÉSIDENTIEL,316387025.0
Mauricie,2023-03-01,AGRICOLE,8640509.0
Mauricie,2023-04-01,RÉSIDENTIEL,191456311.0
Mauricie,2023-05-01,COMMERCIAL,64697832.6
Mauricie,2023-06-01,INDUSTRIEL,131100155.14649805
Mauricie,2023-07-01,AGRICOLE,6021051.0
Mauricie,2023-07-01,COMMERCIAL,69475024.9
Mauricie,2023-07-01,INDUSTRIEL,160405662.92179337
Mauricie,2023-07-01,INSTITUTIONNEL,18989078.0
Mauricie,2023-07-01,RÉSIDENTIEL,137377268.0
Mauricie,2023-09-01,COMMERCIAL,63884657.5
Mauricie,2023-09-01,INDUSTRIEL,173043366.5530626
Mauricie,2023-10-01,AGRICOLE,7726747.0
Mauricie,2023-10-01,COMMERCIAL,64367961.7
Mauricie,2023-11-01,AGRICOLE,9311220.0
Mauricie,2023-11-01,COMMERCIAL,78195587.80000001
Mauricie,2023-11-01,INDUSTRIEL,177308855.24376345
Mauricie,2024-01-01,AGRICOLE,10171317.0
Mauricie,2024-01-01,INSTITUTIONNEL,27464112.0
Mauricie,2024-02-01,INSTITUTIONNEL,24914483.0
Mauricie,2024-03-01,COMMERCIAL,80205991.80000001
Mauricie,2024-03-01,INDUSTRIEL,184308400.46049923
Mauricie,2024-05-01,AGRICOLE,5278912.0
Mauricie,2024-05-01,COMMERCIAL,64669472.099999994
Mauricie,2024-05-01,INSTITUTIONNEL,19279716.0
Mauricie,2024-05-01,RÉSIDENTIEL,134843993.0
Mauricie,2024-06-01,COMMERCIAL,65380883.4
Mauricie,2024-06-01,INDUSTRIEL,117672277.83978556
Mauricie,2024-07-01,RÉSIDENTIEL,139760244.0
Mauricie,2024-08-01,INDUSTRIEL,173094193.6736895
Mauricie,2024-09-01,COMMERCIAL,64182895.5
Mauricie,2024-09-01,INSTITUTIONNEL,18946612.0
Mauricie,2024-09-01,RÉSIDENTIEL,119543075.0
Mauricie,2024-10-01,INDUSTRIEL,168066069.6409255
Mauricie,2024-11-01,AGRICOLE,8182408.0
Mauricie,2024-11-01,INDUSTRIEL,168176806.60167724
Mauricie,2024-11-01,INSTITUTIONNEL,22942338.0
Mauricie,2024-12-01,AGRICOLE,9757485.0
Mauricie,2024-12-01,INDUSTRIEL,175306297.4726613
Montréal,2016-01-01,AGRICOLE,907209.0
Montréal,2016-01-01,INDUSTRIEL,343694645.67482835
Montréal,2016-02-01,AGRICOLE,846363.0
Montréal,2016-02-01,COMMERCIAL,928801292.9721303
Montréal,2016-02-01,RÉSIDENTIEL,1728284954.0
Montréal,2016-03-01,COMMERCIAL,899240504.0300204
Montréal,2016-03-01,INSTITUTIONNEL,263784559.762069
Montréal,2016-03-01,RÉSIDENTIEL,1466008278.0
Montréal,2016-04-01,AGRICOLE,649810.0
Montréal,2016-05-01,INSTITUTIONNEL,220255351.70000002
Montréal,2016-06-01,AGRICOLE,547766.0
Montréal,2016-06-01,INSTITUTIONNEL,213048883.6
Montréal,2016-07-01,COMMERCIAL,817565276.7397809
Montréal,2016-07-01,INSTITUTIONNEL,218882305.99999997
Montréal,2016-08-01,COMMERCIAL,848248708.9980286
Montréal,2016-09-01,AGRICOLE,568734.0
Montréal,2016-09-01,INDUSTRIEL,321817698.3242581
Montréal,2016-09-01,INSTITUTIONNEL,216214967.1
Montréal,2016-10-01,COMMERCIAL,766749737.8251615
Montréal,2016-10-01,RÉSIDENTIEL,803693315.0
Montréal,2016-11-01,AGRICOLE,677740.0
Montréal,2016-11-01,INDUSTRIEL,329170591.32506114
Montréal,2016-12-01,INSTITUTIONNEL,264517396.2
Montréal,2016-12-01,RÉSIDENTIEL,1759991445.0
Montréal,2017-01-01,AGRICOLE,884381.0
Montréal,2017-01-01,RÉSIDENTIEL,1810280468.0
Montréal,2017-02-01,AGRICOLE,799832.0
Montréal,2017-02-01,COMMERCIAL,886028995.6391706
Montréal,2017-02-01,INDUSTRIEL,315807692.2171986
Montréal,2017-02-01,INSTITUTIONNEL,247532142.0
Montréal,2017-02-01,RÉSIDENTIEL,1598925662.0
Montréal,2017-03-01,RÉSIDENTIEL,1716490890.0
Montréal,2017-04-01,AGRICOLE,613840.0
Montréal,2017-04-01,COMMERCIAL,769619269.2999997
Montréal,2017-05-01,INSTITUTIONNEL,221175789.79999998
Montréal,2017-06-01,AGRICOLE,521360.0
Montréal,2017-06-01,INDUSTRIEL,321960036.5478605
Montréal,2017-07-01,INDUSTRIEL,334295471.32715845
Montréal,2017-07-01,INSTITUTIONNEL,211527745.60000002
Montréal,2017-07-01,RÉSIDENTIEL,628282262.0
Montréal,2017-08-01,AGRICOLE,565102.0
Montréal,2017-09-01,RÉSIDENTIEL,596780355.0
Montréal,2017-10-01,AGRICOLE,561600.0
Montréal,2017-10-01,INSTITUTIONNEL,215367755.8
Montréal,2017-10-01,RÉSIDENTIEL,657483896.0
Montréal,2017-11-01,INDUSTRIEL,329014934.51147735
Montréal,2017-11-01,RÉSIDENTIEL,1295814252.0
Montréal,2017-12-01,AGRICOLE,913003.0
Montréal,2017-12-01,INDUSTRIEL,330384797.85314137
Montréal,2017-12-01,RÉSIDENTIEL,2026561486.0
Montréal,2018-01-01,AGRICOLE,965887.0
Montréal,2018-02-01,AGRICOLE,771297.0
Montréal,2018-02-01,COMMERCIAL,903258967.2210112
Montréal,2018-02-01,INDUSTRIEL,319584330.70088536
Montréal,2018-02-01,RÉSIDENTIEL,1628910728.0
Montréal,2018-03-01,COMMERCIAL,915986604.7178571
Montréal,2018-03-01,INSTITUTIONNEL,253299944.8
Montréal,2018-03-01,RÉSIDENTIEL,1499550697.0
Montréal,2018-04-01,INDUSTRIEL,316231869.14374185
Montréal,2018-05-01,AGRICOLE,495379.0
Montréal,2018-05-01,INSTITUTIONNEL,212170864.8
Montréal,2018-06-01,AGRICOLE,500199.0
Montréal,2018-06-01,INDUSTRIEL,324372630.6675693
Montréal,2018-06-01,INSTITUTIONNEL,204626023.20000002
Montréal,2018-07-01,INDUSTRIEL,342450515.636521
Montréal,2018-07-01,INSTITUTIONNEL,222018395.7
Montréal,2018-08-01,INSTITUTIONNEL,224100414.7
Montréal,2018-09-01,COMMERCIAL,787848325.8698926
Montréal,2018-09-01,INDUSTRIEL,321255034.60113955
Montréal,2018-11-01,COMMERCIAL,913114813.9225806
Montréal,2018-11-01,INDUSTRIEL,339703524.5150768
Montréal,2018-12-01,COMMERCIAL,996419012.4548388
Montréal,2018-12-01,INDUSTRIEL,331749059.9356268
Montréal,2019-01-01,INDUSTRIEL,355064562.23883265
Montréal,2019-02-01,INSTITUTIONNEL,254872430.8
Montréal,2019-04-01,COMMERCIAL,824616815.1333333
Montréal,2019-04-01,INDUSTRIEL,306894095.4809058
Montréal,2019-04-01,INSTITUTIONNEL,231582946.3
Montréal,2019-05-01,RÉSIDENTIEL,736433278.0
Montréal,2019-06-01,COMMERCIAL,775233140.6870968
Montréal,2019-06-01,INDUSTRIEL,313655075.0936531
Montréal,2019-08-01,INDUSTRIEL,334408144.14331055
Montréal,2019-09-01,AGRICOLE,617767.0
Montréal,2019-09-01,COMMERCIAL,757768557.2602152
Montréal,2019-09-01,INDUSTRIEL,309739770.9393945
Montréal,2019-09-01,RÉSIDENTIEL,558438021.0
Montréal,2019-10-01,AGRICOLE,795607.0
Montréal,2019-11-01,COMMERCIAL,907094078.7225808
Montréal,2020-01-01,INDUSTRIEL,340494526.1597365
Montréal,2020-01-01,RÉSIDENTIEL,1900531245.0
Montréal,2020-03-01,AGRICOLE,927302.0
Montréal,2020-04-01,AGRICOLE,777780.0
Montréal,2020-04-01,RÉSIDENTIEL,1128678598.0
Montréal,2020-05-01,INDUSTRIEL,286237869.1792341
Montréal,2020-05-01,RÉSIDENTIEL,819558862.0
Montréal,2020-06-01,COMMERCIAL,729664478.4319221
Montréal,2020-06-01,INDUSTRIEL,301470479.60019857
Montréal,2020-07-01,INSTITUTIONNEL,200508782.5
Montréal,2020-07-01,RÉSIDENTIEL,768168853.0
Montréal,2020-08-01,AGRICOLE,766068.0
Montréal,2020-08-01,COMMERCIAL,789065716.0354837
Montréal,2020-08-01,INSTITUTIONNEL,200148645.3
Montréal,2020-09-01,INDUSTRIEL,316411994.81915
Montréal,2020-09-01,RÉSIDENTIEL,598517625.0
Montréal,2020-10-01,COMMERCIAL,743831360.3193549
Montréal,2020-10-01,INDUSTRIEL,317994896.6081984
Montréal,2020-11-01,AGRICOLE,991868.0
Montréal,2020-11-01,COMMERCIAL,795684496.2806453
Montréal,2020-11-01,RÉSIDENTIEL,1177585887.0
Montréal,2020-12-01,AGRICOLE,1202737.0
Montréal,2021-01-01,AGRICOLE,1270382.0
Montréal,2021-01-01,INDUSTRIEL,334870959.9346591
Montréal,2021-02-01,COMMERCIAL,897236340.7516128
Montréal,2021-02-01,INSTITUTIONNEL,233278329.89999998
Montréal,2021-02-01,RÉSIDENTIEL,1783188848.0
Montréal,2021-03-01,RÉSIDENTIEL,1497513406.0
Montréal,2021-04-01,INDUSTRIEL,302313479.9567313
Montréal,2021-04-01,INSTITUTIONNEL,198050779.20000002
